tick,agent-type,activity,bite-stat,patch-landuse
236,tourist-adult,4,false,20
236,tourist-senior,4,false,20
236,adult,4,false,20
236,tourist-adult,4,false,20
236,tourist-adult,4,false,20
236,tourist-senior,4,false,20
236,tourist-child,4,false,20
236,tourist-child,4,false,20
236,tourist-senior,4,false,20
236,tourist-adult,4,false,20
236,adult,4,false,20
236,tourist-child,4,false,20
236,tourist-adult,4,false,20
236,senior,4,false,20
236,adult,4,false,20
236,tourist-adult,4,false,20
237,tourist-child,3,false,60
237,senior,1,false,62
237,adult,4,false,20
237,tourist-adult,3,false,60
237,tourist-adult,1,false,60
237,tourist-adult,3,false,62
237,tourist-senior,1,true,60
237,tourist-adult,3,false,60
237,tourist-adult,2,false,62
237,tourist-child,3,false,62
237,tourist-adult,1,false,60
237,tourist-adult,2,false,62
237,tourist-adult,2,false,62
237,tourist-child,1,false,62
237,adult,1,false,60
237,tourist-senior,3,true,62
237,child,1,false,60
237,tourist-adult,1,true,62
237,adult,2,false,61
237,tourist-senior,2,false,60
237,tourist-adult,4,false,20
237,tourist-adult,3,false,60
237,tourist-adult,4,false,20
237,adult,2,false,62
237,senior,3,true,62
237,tourist-adult,3,false,62
237,tourist-adult,3,true,60
237,tourist-adult,3,false,62
237,tourist-adult,3,false,62
237,tourist-child,3,false,60
237,child,2,false,62
237,tourist-child,1,false,60
237,tourist-child,1,false,62
237,tourist-senior,3,false,62
237,tourist-adult,3,false,62
237,child,4,false,20
237,tourist-adult,4,false,20
237,tourist-adult,1,false,62
237,adult,1,false,62
237,tourist-senior,3,true,60
237,adult,3,false,62
237,tourist-child,3,false,62
237,tourist-adult,3,false,62
237,tourist-child,4,false,20
237,tourist-senior,4,false,20
237,tourist-adult,3,false,60
237,tourist-adult,3,false,62
237,adult,4,false,20
237,tourist-adult,4,false,20
237,tourist-adult,1,false,62
237,tourist-adult,2,false,62
237,tourist-child,3,false,62
237,tourist-senior,1,false,60
237,adult,1,false,62
237,tourist-adult,1,true,62
237,tourist-adult,4,false,20
237,tourist-adult,2,false,60
237,tourist-child,4,false,20
237,tourist-adult,2,false,61
237,tourist-senior,3,false,62
237,adult,4,false,20
237,adult,1,false,60
237,tourist-adult,4,false,20
237,adult,1,false,60
237,adult,4,false,20
237,tourist-adult,4,false,20
237,tourist-adult,1,false,62
237,tourist-adult,3,false,60
237,senior,2,true,62
237,tourist-adult,2,false,60
237,tourist-child,1,true,62
237,tourist-child,3,false,60
237,adult,4,false,20
237,senior,3,false,60
237,tourist-adult,4,false,20
237,senior,3,false,60
237,senior,3,false,60
237,adult,3,false,60
237,tourist-child,2,false,60
237,tourist-adult,3,false,60
237,senior,3,false,62
237,tourist-senior,1,false,62
237,tourist-adult,4,false,20
237,tourist-adult,2,false,62
237,tourist-adult,3,false,62
237,tourist-child,1,false,60
237,adult,3,false,60
237,tourist-adult,4,false,20
237,tourist-senior,4,false,20
237,adult,3,true,60
237,adult,1,false,60
237,tourist-adult,1,false,62
237,tourist-adult,4,false,20
237,tourist-child,2,true,60
237,adult,2,false,60
237,tourist-adult,4,false,20
237,tourist-adult,3,false,62
237,adult,3,false,60
237,tourist-adult,3,false,60
237,senior,2,false,62
237,tourist-child,1,true,60
237,tourist-child,1,true,60
237,adult,4,false,20
237,tourist-senior,1,false,60
237,tourist-child,4,false,20
237,tourist-child,1,false,62
237,senior,4,false,20
237,tourist-child,4,false,20
237,tourist-adult,2,false,61
237,tourist-adult,3,false,62
237,tourist-adult,2,false,60
237,tourist-senior,3,false,62
237,tourist-adult,2,false,62
237,tourist-child,1,false,62
237,tourist-adult,4,false,20
237,tourist-senior,3,false,60
237,tourist-adult,4,false,20
237,adult,4,false,20
237,tourist-senior,4,false,20
237,tourist-adult,3,false,60
237,tourist-adult,2,false,62
237,adult,3,false,62
237,tourist-adult,2,false,60
237,senior,4,false,20
237,tourist-adult,2,false,62
237,senior,3,false,62
237,child,1,false,62
237,tourist-adult,4,false,20
237,tourist-child,2,false,60
237,tourist-senior,3,false,62
237,tourist-child,1,true,62
237,tourist-adult,1,true,62
237,tourist-senior,3,false,60
237,tourist-adult,2,false,60
237,tourist-adult,2,false,61
237,tourist-child,3,true,60
237,senior,2,false,60
237,adult,4,false,20
237,tourist-senior,3,false,62
237,tourist-senior,1,false,62
237,tourist-child,1,false,60
237,tourist-adult,2,false,60
237,tourist-adult,1,false,60
237,tourist-adult,2,false,60
237,tourist-adult,4,false,20
237,adult,2,false,62
237,adult,1,false,60
237,tourist-adult,2,false,61
237,tourist-adult,3,false,62
237,adult,1,false,60
237,tourist-adult,1,false,60
237,tourist-senior,2,false,60
237,tourist-child,2,false,62
237,tourist-senior,1,false,60
237,tourist-adult,1,false,60
237,senior,1,false,62
237,tourist-senior,4,false,20
237,tourist-adult,1,false,60
237,tourist-child,4,false,20
237,tourist-adult,3,false,60
237,adult,3,false,60
237,adult,4,false,20
237,tourist-adult,4,false,20
237,tourist-adult,4,false,20
237,adult,1,false,60
237,tourist-child,4,false,20
237,tourist-adult,4,false,20
237,tourist-adult,1,false,60
237,tourist-adult,3,true,60
237,tourist-adult,3,false,60
237,tourist-child,1,false,60
237,tourist-adult,4,false,20
237,tourist-child,2,false,61
237,senior,3,false,62
237,tourist-senior,4,false,20
237,tourist-adult,2,false,62
237,tourist-adult,4,false,20
237,tourist-child,2,false,60
237,tourist-adult,2,false,62
237,adult,3,false,62
237,tourist-adult,1,false,60
237,tourist-adult,3,false,62
237,tourist-child,3,false,62
237,tourist-adult,1,false,60
237,child,2,false,60
237,tourist-senior,2,false,60
237,tourist-adult,4,false,20
237,senior,4,false,20
237,tourist-adult,4,false,20
237,tourist-adult,1,false,60
237,tourist-child,4,false,20
237,tourist-adult,2,false,60
237,adult,3,false,62
237,adult,2,false,60
237,tourist-adult,1,false,60
237,tourist-adult,2,false,60
237,tourist-adult,2,false,62
237,senior,1,false,60
237,adult,2,false,62
237,adult,1,false,60
237,tourist-adult,3,false,60
237,child,1,false,62
237,tourist-adult,1,false,60
237,adult,2,false,60
237,adult,3,false,62
237,tourist-adult,2,true,60
237,tourist-senior,3,false,62
237,tourist-adult,3,false,60
237,tourist-adult,2,false,60
237,adult,2,true,61
237,tourist-adult,4,false,20
237,tourist-adult,3,false,60
237,tourist-adult,3,false,60
237,tourist-senior,1,false,62
237,tourist-senior,2,true,62
237,tourist-adult,3,true,60
237,adult,1,false,62
237,adult,2,false,60
237,tourist-adult,4,false,20
237,tourist-adult,2,false,60
237,tourist-child,4,false,20
237,tourist-adult,2,true,60
237,tourist-adult,2,false,62
237,tourist-senior,1,false,62
237,tourist-senior,3,false,62
237,adult,2,false,60
237,tourist-adult,1,false,60
237,tourist-child,2,false,62
237,tourist-adult,1,false,60
237,tourist-child,2,false,62
237,tourist-adult,3,false,60
237,tourist-adult,3,true,62
237,tourist-adult,2,false,60
237,tourist-adult,3,true,62
237,adult,2,false,62
237,tourist-adult,3,true,60
237,senior,2,false,62
237,adult,2,true,62
237,tourist-adult,1,false,60
237,tourist-senior,3,true,60
237,tourist-adult,4,false,20
237,tourist-senior,3,false,60
237,tourist-adult,4,false,20
237,adult,4,false,20
237,tourist-adult,3,false,62
237,tourist-adult,4,false,20
237,tourist-adult,4,false,20
237,adult,2,false,62
237,tourist-adult,4,false,20
237,tourist-child,3,false,62
237,tourist-senior,4,false,20
237,tourist-adult,2,false,60
237,adult,1,true,62
237,tourist-child,1,true,62
237,tourist-child,4,false,20
237,tourist-senior,1,false,62
237,tourist-child,3,false,62
237,adult,2,false,60
237,tourist-senior,2,true,61
237,tourist-adult,3,false,62
237,tourist-adult,3,false,60
237,tourist-senior,1,false,62
237,adult,2,false,60
237,tourist-child,1,false,62
237,tourist-adult,3,true,62
237,adult,3,false,60
237,tourist-adult,2,false,60
237,senior,3,false,60
237,tourist-adult,2,false,61
237,tourist-adult,2,false,61
237,tourist-adult,3,false,60
237,tourist-adult,4,false,20
237,tourist-child,4,false,20
237,tourist-adult,4,false,20
237,tourist-senior,4,false,20
237,senior,3,true,60
237,tourist-senior,3,false,62
237,tourist-child,4,false,20
237,tourist-adult,1,false,60
237,tourist-child,2,false,60
237,tourist-adult,1,false,60
237,tourist-adult,3,true,62
237,adult,4,false,20
237,tourist-adult,1,false,62
237,tourist-adult,4,false,20
237,tourist-adult,1,true,62
237,tourist-child,4,false,20
237,senior,2,true,61
237,tourist-senior,4,false,20
237,tourist-senior,3,false,62
237,tourist-adult,4,false,20
237,tourist-adult,4,false,20
237,tourist-adult,1,false,60
237,tourist-adult,3,false,62
237,tourist-adult,3,false,60
237,tourist-senior,4,false,20
237,tourist-adult,1,true,62
237,adult,3,false,62
237,tourist-adult,4,false,20
237,tourist-adult,2,false,62
237,tourist-adult,2,false,61
237,tourist-adult,4,false,20
237,tourist-adult,1,false,62
237,tourist-child,2,true,60
237,tourist-senior,2,false,60
237,adult,3,false,62
237,tourist-senior,2,false,60
237,tourist-senior,3,false,60
237,adult,2,false,62
237,tourist-senior,1,false,60
237,tourist-adult,1,false,60
237,tourist-adult,3,false,60
237,adult,4,false,20
237,tourist-adult,1,true,62
237,tourist-senior,1,true,60
237,tourist-child,2,false,62
237,tourist-child,4,false,20
237,tourist-adult,3,false,60
237,tourist-senior,1,false,62
237,adult,2,false,60
237,tourist-child,1,false,62
237,adult,1,true,60
237,child,3,false,60
237,tourist-senior,1,false,62
237,tourist-senior,3,false,60
237,tourist-child,4,false,20
237,adult,1,false,62
237,tourist-senior,2,false,60
237,child,1,true,60
237,tourist-child,4,false,20
237,tourist-child,4,false,20
237,tourist-adult,1,false,62
237,tourist-adult,1,false,62
237,tourist-child,3,false,60
237,tourist-senior,4,false,20
237,tourist-adult,2,true,62
237,adult,4,false,20
237,tourist-adult,1,false,60
237,tourist-child,1,false,62
237,tourist-adult,3,false,60
237,tourist-adult,3,false,62
237,tourist-adult,3,false,62
237,tourist-senior,4,false,20
237,adult,2,true,62
237,child,3,false,60
237,tourist-senior,2,false,60
237,tourist-senior,3,false,60
237,tourist-child,1,true,62
237,tourist-adult,4,false,20
237,adult,4,false,20
237,adult,3,false,62
237,tourist-adult,4,false,20
237,tourist-senior,3,false,62
237,tourist-senior,4,false,20
237,tourist-adult,3,true,62
237,child,2,false,62
237,tourist-adult,4,false,20
237,tourist-adult,1,false,60
237,tourist-adult,4,false,20
237,tourist-senior,2,true,60
238,adult,4,false,20
238,adult,4,false,20
238,tourist-senior,4,false,20
238,tourist-adult,2,false,60
238,tourist-adult,2,true,60
238,tourist-adult,4,false,20
238,tourist-adult,1,false,60
238,adult,3,false,62
238,tourist-senior,4,false,20
238,tourist-adult,2,false,62
238,tourist-adult,2,false,60
238,tourist-child,3,false,62
238,tourist-child,2,false,61
238,tourist-adult,3,false,62
238,tourist-adult,2,false,62
238,tourist-senior,2,false,62
238,adult,2,false,60
238,tourist-child,3,true,62
238,child,1,false,60
238,tourist-senior,1,false,62
238,tourist-adult,4,false,20
238,tourist-senior,3,false,60
238,adult,2,false,60
238,tourist-senior,3,false,62
238,tourist-senior,4,false,20
238,tourist-adult,2,false,61
238,adult,3,false,60
238,child,3,false,62
238,tourist-senior,1,false,62
238,adult,2,false,60
238,tourist-adult,4,false,20
238,adult,2,false,62
238,tourist-adult,4,false,20
238,child,1,false,62
238,tourist-senior,4,false,20
238,tourist-child,1,false,60
238,tourist-senior,4,false,20
238,tourist-adult,3,false,60
238,tourist-senior,2,false,60
238,child,2,false,62
238,tourist-adult,3,false,60
238,tourist-adult,2,false,62
238,tourist-child,3,false,62
238,tourist-child,4,false,20
238,adult,2,false,62
238,tourist-adult,2,false,62
238,tourist-adult,1,false,60
238,tourist-child,1,false,62
238,tourist-child,4,false,20
238,tourist-adult,4,false,20
238,tourist-adult,2,false,60
238,adult,1,false,60
238,tourist-senior,4,false,20
238,tourist-adult,2,false,60
238,child,3,false,62
238,tourist-adult,1,false,60
238,tourist-adult,2,false,61
238,tourist-adult,2,false,62
238,tourist-adult,2,false,60
238,senior,3,false,62
238,tourist-adult,2,false,62
238,tourist-child,4,false,20
238,tourist-adult,2,false,60
238,tourist-adult,3,false,62
238,tourist-senior,1,false,60
238,child,4,false,20
238,adult,3,false,60
238,senior,3,false,62
238,tourist-senior,4,false,20
238,tourist-child,4,false,20
238,tourist-senior,1,false,60
238,tourist-adult,2,false,60
238,tourist-adult,1,false,62
238,adult,4,false,20
238,tourist-child,2,false,60
238,tourist-child,1,false,62
238,tourist-adult,2,true,60
238,tourist-adult,3,false,60
238,adult,4,false,20
238,tourist-senior,4,false,20
238,tourist-adult,1,true,60
238,tourist-senior,1,false,62
238,adult,4,false,20
238,adult,3,false,62
238,tourist-adult,3,false,60
238,tourist-adult,2,false,60
238,tourist-adult,2,false,62
238,adult,2,false,61
238,senior,3,false,60
238,tourist-child,3,false,60
238,tourist-senior,2,false,62
238,tourist-adult,2,false,62
238,tourist-adult,1,false,60
238,adult,1,false,62
238,tourist-child,1,false,60
238,tourist-adult,1,false,62
238,tourist-child,1,false,60
238,tourist-child,4,false,20
238,adult,3,false,60
238,adult,4,false,20
238,tourist-senior,4,false,20
238,tourist-senior,2,false,60
238,tourist-senior,1,false,62
238,tourist-senior,4,false,20
238,tourist-adult,3,false,60
238,tourist-adult,3,false,60
238,tourist-adult,3,false,60
238,tourist-adult,2,false,60
238,tourist-adult,4,false,20
238,adult,2,false,61
238,tourist-adult,1,false,60
238,tourist-adult,1,true,62
238,tourist-adult,1,false,62
238,tourist-child,1,true,62
238,tourist-child,3,false,60
238,tourist-adult,4,false,20
238,tourist-senior,2,false,62
238,adult,2,false,60
238,tourist-adult,3,false,62
238,tourist-adult,4,false,20
238,tourist-senior,4,false,20
238,adult,1,false,60
238,tourist-adult,1,false,60
238,tourist-adult,3,false,60
238,tourist-adult,1,false,60
238,tourist-child,1,false,62
238,tourist-adult,4,false,20
238,tourist-senior,3,true,62
238,adult,1,false,62
238,tourist-senior,1,true,60
238,adult,1,false,62
238,tourist-adult,3,true,60
238,tourist-adult,2,false,60
238,adult,1,false,60
238,tourist-adult,1,false,60
238,adult,2,false,60
238,senior,4,false,20
238,senior,3,false,62
238,adult,2,false,61
238,tourist-adult,1,false,60
238,senior,4,false,20
238,tourist-senior,4,false,20
238,tourist-child,3,false,62
238,tourist-child,4,false,20
238,tourist-adult,1,false,60
238,tourist-child,4,false,20
238,tourist-adult,1,false,60
238,tourist-child,3,false,62
238,adult,4,false,20
238,tourist-adult,4,false,20
238,tourist-adult,1,false,60
238,tourist-adult,4,false,20
238,tourist-adult,4,false,20
238,tourist-adult,4,false,20
238,tourist-senior,3,false,60
238,tourist-adult,3,false,62
238,tourist-senior,1,false,60
238,adult,2,false,62
238,adult,2,false,60
238,adult,1,false,62
238,adult,1,false,62
238,tourist-senior,4,false,20
238,adult,4,false,20
238,tourist-child,4,false,20
238,adult,2,true,60
238,tourist-adult,3,false,62
238,tourist-adult,1,false,62
238,tourist-adult,1,true,62
238,tourist-child,4,false,20
238,tourist-adult,4,false,20
238,tourist-adult,2,false,60
238,tourist-adult,2,false,60
238,tourist-adult,4,false,20
238,child,2,false,62
238,tourist-adult,2,false,62
238,tourist-adult,3,true,62
238,tourist-adult,3,true,62
238,adult,2,false,61
238,tourist-senior,2,false,62
238,senior,2,false,62
238,tourist-child,1,false,62
238,adult,1,false,60
238,tourist-senior,1,false,62
238,tourist-adult,2,false,62
238,tourist-child,3,false,62
238,tourist-adult,3,false,60
238,tourist-adult,3,false,60
238,tourist-adult,4,false,20
238,tourist-child,1,false,60
238,tourist-senior,2,false,62
238,tourist-senior,1,true,60
238,senior,3,false,60
238,tourist-adult,4,false,20
238,tourist-senior,4,false,20
238,tourist-child,4,false,20
238,tourist-adult,4,false,20
238,tourist-adult,3,false,60
238,adult,1,false,62
238,tourist-adult,2,false,60
238,tourist-adult,1,false,60
238,tourist-adult,2,false,61
238,tourist-child,4,false,20
238,tourist-senior,1,false,62
238,adult,4,false,20
238,adult,2,false,61
238,senior,1,false,62
238,tourist-adult,2,false,61
238,tourist-adult,3,true,62
238,tourist-child,3,true,60
238,tourist-adult,1,false,60
238,tourist-adult,1,false,62
238,tourist-adult,2,false,61
238,tourist-adult,3,false,60
238,tourist-adult,2,true,60
238,senior,4,false,20
238,adult,3,false,60
238,tourist-adult,1,false,60
238,adult,4,false,20
238,tourist-adult,4,false,20
238,tourist-senior,4,false,20
238,adult,4,false,20
238,tourist-adult,3,false,60
238,tourist-child,3,false,60
238,adult,2,false,60
238,tourist-adult,3,false,62
238,tourist-adult,3,false,60
238,tourist-adult,3,false,60
238,tourist-adult,1,false,60
238,tourist-child,3,false,60
238,tourist-adult,3,false,60
238,tourist-adult,3,false,60
238,tourist-adult,4,false,20
238,tourist-adult,4,false,20
238,tourist-adult,3,false,62
238,tourist-senior,1,false,62
238,senior,3,false,62
238,tourist-child,4,false,20
238,adult,1,false,60
238,tourist-adult,2,false,60
238,tourist-adult,3,false,60
238,tourist-child,2,false,62
238,senior,1,false,60
238,adult,1,false,62
238,tourist-adult,4,false,20
238,tourist-child,2,true,62
238,senior,3,false,60
238,tourist-child,3,false,62
238,tourist-adult,4,false,20
238,senior,4,false,20
238,tourist-senior,3,false,62
238,tourist-adult,4,false,20
238,tourist-adult,2,false,60
238,adult,1,false,60
238,tourist-adult,1,false,60
238,tourist-child,3,false,60
238,tourist-adult,2,true,62
238,tourist-adult,4,false,20
238,tourist-adult,3,false,62
238,tourist-adult,4,false,20
238,tourist-child,1,false,62
238,senior,2,false,61
238,tourist-child,2,true,60
238,tourist-adult,1,false,62
238,tourist-adult,1,false,62
238,tourist-adult,2,false,60
238,adult,3,false,60
238,tourist-adult,2,false,62
238,tourist-adult,2,false,61
238,tourist-adult,4,false,20
238,tourist-child,2,false,62
238,tourist-child,3,false,60
238,tourist-senior,4,false,20
238,senior,4,false,20
238,tourist-adult,4,false,20
238,tourist-senior,4,false,20
238,senior,4,false,20
238,tourist-senior,1,false,62
238,tourist-adult,2,false,60
238,tourist-adult,1,false,62
238,tourist-senior,3,false,60
238,adult,3,true,62
238,tourist-adult,3,false,60
238,tourist-adult,3,false,60
238,tourist-adult,3,false,60
238,tourist-child,4,false,20
238,child,4,false,20
238,tourist-adult,3,false,60
238,tourist-adult,1,false,60
238,tourist-child,3,false,62
238,tourist-senior,3,false,62
238,tourist-senior,4,false,20
238,tourist-adult,1,false,60
238,tourist-child,1,false,62
238,tourist-senior,4,false,20
238,adult,4,false,20
238,tourist-adult,4,false,20
238,child,4,false,20
238,tourist-adult,2,false,60
238,tourist-adult,4,false,20
238,tourist-child,2,false,62
238,adult,2,false,61
238,tourist-adult,2,false,61
238,tourist-senior,1,false,62
238,senior,3,true,62
238,tourist-child,4,false,20
238,tourist-adult,2,false,60
238,tourist-senior,2,false,60
238,tourist-senior,3,true,62
238,adult,1,true,60
238,tourist-child,1,false,62
238,tourist-adult,3,false,60
238,tourist-adult,4,false,20
238,adult,1,false,60
238,tourist-adult,1,false,60
238,tourist-adult,4,false,20
238,adult,4,false,20
238,tourist-senior,4,false,20
238,tourist-senior,4,false,20
238,adult,1,false,60
238,senior,2,false,60
238,child,4,false,20
238,tourist-adult,3,false,60
238,tourist-adult,3,false,62
238,tourist-senior,4,false,20
238,tourist-adult,1,false,60
238,adult,4,false,20
238,tourist-child,4,false,20
238,tourist-adult,4,false,20
238,tourist-adult,2,false,60
238,tourist-adult,4,false,20
238,adult,3,false,60
238,adult,3,false,60
238,tourist-adult,3,false,60
238,tourist-adult,2,false,61
238,tourist-adult,2,false,60
238,tourist-child,4,false,20
238,adult,2,false,62
238,tourist-child,3,false,62
238,tourist-senior,3,true,62
238,tourist-child,4,false,20
238,tourist-adult,3,false,62
238,senior,4,false,20
238,tourist-adult,4,false,20
238,tourist-adult,4,false,20
238,tourist-adult,4,false,20
238,tourist-adult,2,false,61
238,tourist-adult,4,false,20
238,tourist-adult,1,false,62
238,tourist-adult,2,false,62
238,tourist-child,1,false,62
238,tourist-child,1,false,60
238,adult,3,false,62
238,tourist-senior,3,false,60
238,tourist-child,4,false,20
238,adult,4,false,20
238,tourist-senior,3,false,60
238,tourist-adult,3,false,62
238,tourist-adult,2,false,62
238,tourist-adult,2,false,62
238,tourist-adult,2,false,60
239,adult,4,false,20
239,tourist-child,3,false,60
239,tourist-adult,1,false,60
239,tourist-senior,3,true,62
239,tourist-senior,4,false,20
239,adult,4,false,20
239,tourist-adult,2,false,60
239,tourist-child,3,true,62
239,tourist-senior,3,false,62
239,tourist-adult,1,false,60
239,tourist-senior,4,false,20
239,tourist-adult,3,true,60
239,tourist-adult,2,false,62
239,tourist-senior,3,true,62
239,tourist-adult,3,true,62
239,tourist-senior,1,false,62
239,tourist-adult,4,false,20
239,tourist-adult,1,false,60
239,tourist-adult,3,false,62
239,tourist-adult,2,false,62
239,tourist-adult,4,false,20
239,adult,4,false,20
239,adult,4,false,20
239,tourist-adult,1,true,62
239,adult,4,false,20
239,tourist-adult,3,false,62
239,adult,4,false,20
239,tourist-adult,4,false,20
239,tourist-senior,4,false,20
239,senior,2,false,62
239,tourist-adult,3,false,62
239,tourist-adult,1,false,60
239,tourist-adult,4,false,20
239,adult,4,false,20
239,tourist-senior,3,false,60
239,tourist-adult,2,false,60
239,tourist-senior,4,false,20
239,senior,2,false,62
239,tourist-child,1,false,62
239,tourist-adult,4,false,20
239,tourist-adult,4,false,20
239,tourist-senior,4,false,20
239,child,3,false,62
239,tourist-child,1,false,62
239,tourist-adult,1,false,62
239,adult,4,false,20
239,tourist-adult,3,false,62
239,tourist-senior,2,false,62
239,tourist-adult,2,false,61
239,tourist-adult,1,false,60
239,adult,4,false,20
239,tourist-adult,3,true,60
239,tourist-adult,2,false,60
239,tourist-child,4,false,20
239,adult,4,false,20
239,tourist-adult,2,false,61
239,adult,4,false,20
239,tourist-adult,2,false,60
239,tourist-child,2,false,60
239,adult,4,false,20
239,adult,4,false,20
239,tourist-adult,3,false,62
239,tourist-adult,3,false,60
239,tourist-adult,2,false,62
239,tourist-adult,4,false,20
239,tourist-senior,4,false,20
239,tourist-senior,2,false,62
239,tourist-adult,4,false,20
239,tourist-adult,2,false,60
239,tourist-child,4,false,20
239,tourist-adult,1,false,60
239,tourist-adult,4,false,20
239,tourist-child,3,false,62
239,tourist-senior,2,true,62
239,tourist-senior,4,false,20
239,tourist-adult,2,false,60
239,tourist-child,4,false,20
239,tourist-child,3,false,62
239,tourist-adult,3,false,62
239,tourist-senior,1,false,62
239,adult,4,false,20
239,tourist-adult,3,true,62
239,tourist-adult,3,true,62
239,tourist-child,3,false,60
239,tourist-child,2,false,60
239,tourist-child,3,false,62
239,tourist-adult,1,false,62
239,adult,4,false,20
239,tourist-senior,2,false,62
239,tourist-adult,2,false,62
239,tourist-adult,4,false,20
239,tourist-child,3,false,62
239,tourist-adult,3,true,62
239,child,2,true,60
239,tourist-adult,2,false,62
239,tourist-adult,3,false,62
239,adult,4,false,20
239,tourist-child,2,false,60
239,tourist-senior,2,false,62
239,tourist-adult,3,true,62
239,tourist-adult,3,false,62
239,senior,4,false,20
239,senior,4,false,20
239,adult,4,false,20
239,tourist-child,4,false,20
239,tourist-adult,2,true,60
239,tourist-adult,2,false,61
239,tourist-adult,2,false,62
239,tourist-senior,1,true,60
239,tourist-adult,3,false,60
239,tourist-adult,2,false,60
239,tourist-child,1,false,62
239,adult,4,false,20
239,tourist-adult,2,false,62
239,adult,4,false,20
239,tourist-child,4,false,20
239,tourist-adult,1,false,60
239,tourist-adult,2,false,60
239,tourist-adult,4,false,20
239,tourist-child,3,true,62
239,tourist-adult,1,false,62
239,adult,4,false,20
239,tourist-adult,4,false,20
239,tourist-child,4,false,20
239,tourist-senior,2,false,60
239,tourist-child,4,false,20
239,tourist-adult,1,false,60
239,child,2,false,61
239,tourist-senior,1,false,60
239,tourist-adult,3,false,60
239,tourist-adult,2,false,62
239,tourist-adult,4,false,20
239,tourist-adult,3,false,60
239,tourist-senior,1,false,60
239,tourist-adult,3,false,62
239,tourist-child,2,true,61
239,tourist-adult,3,false,60
239,tourist-child,1,false,62
239,adult,4,false,20
239,senior,3,true,60
239,adult,4,false,20
239,tourist-child,3,false,62
239,adult,4,false,20
239,tourist-senior,4,false,20
239,tourist-adult,3,false,62
239,tourist-adult,3,false,60
239,tourist-adult,4,false,20
239,tourist-senior,1,false,60
239,senior,4,false,20
239,tourist-child,3,false,62
239,adult,4,false,20
239,senior,3,true,62
239,tourist-adult,4,false,20
239,tourist-adult,3,false,62
239,tourist-adult,2,true,60
239,tourist-adult,2,false,61
239,adult,4,false,20
239,tourist-adult,3,true,60
239,adult,4,false,20
239,tourist-senior,1,false,62
239,tourist-adult,2,false,61
239,tourist-adult,4,false,20
239,adult,4,false,20
239,tourist-senior,1,false,60
239,tourist-adult,1,false,62
239,tourist-senior,2,false,60
239,tourist-child,1,false,60
239,tourist-child,2,true,60
239,adult,4,false,20
239,adult,4,false,20
239,tourist-child,2,false,62
239,tourist-adult,1,false,60
239,tourist-senior,1,false,60
239,child,3,true,62
239,tourist-adult,2,false,60
239,adult,4,false,20
239,tourist-child,4,false,20
239,tourist-adult,4,false,20
239,tourist-child,1,false,62
239,tourist-senior,3,false,62
239,tourist-adult,4,false,20
239,tourist-child,4,false,20
239,tourist-child,3,false,60
239,child,4,false,20
239,tourist-adult,3,false,62
239,adult,4,false,20
239,tourist-adult,2,true,61
239,tourist-adult,2,false,60
239,senior,4,false,20
239,tourist-adult,3,false,60
239,tourist-child,3,false,60
239,tourist-adult,2,false,60
239,tourist-adult,3,false,60
239,adult,4,false,20
239,senior,1,false,60
239,senior,4,false,20
239,tourist-senior,3,false,60
239,tourist-senior,1,false,62
239,tourist-adult,2,false,60
239,tourist-senior,3,true,60
239,senior,1,true,60
239,tourist-senior,3,false,60
239,tourist-adult,3,false,60
239,adult,4,false,20
239,tourist-senior,1,true,60
239,senior,4,false,20
239,tourist-senior,3,false,62
239,tourist-child,4,false,20
239,adult,4,false,20
239,tourist-senior,4,false,20
239,tourist-child,4,false,20
239,tourist-adult,4,false,20
239,tourist-adult,1,false,62
239,tourist-adult,4,false,20
239,adult,4,false,20
239,tourist-senior,3,false,60
239,adult,4,false,20
239,tourist-child,4,false,20
239,tourist-adult,3,false,60
239,tourist-adult,2,false,62
239,adult,4,false,20
239,tourist-senior,3,true,60
239,senior,1,false,62
239,tourist-adult,3,false,60
239,tourist-child,4,false,20
239,tourist-senior,2,false,60
239,tourist-senior,1,false,62
239,tourist-adult,2,false,60
239,tourist-adult,4,false,20
239,tourist-adult,2,false,61
239,tourist-adult,3,false,62
239,tourist-child,4,false,20
239,tourist-adult,1,false,60
239,tourist-adult,1,true,62
239,tourist-child,2,false,62
239,tourist-adult,3,false,60
239,tourist-adult,4,false,20
239,tourist-adult,2,false,61
239,adult,4,false,20
239,adult,4,false,20
239,tourist-adult,1,false,62
239,adult,4,false,20
239,tourist-adult,3,true,62
239,tourist-child,3,false,62
239,tourist-adult,4,false,20
239,tourist-child,4,false,20
239,adult,4,false,20
239,senior,4,false,20
239,tourist-adult,1,true,62
239,adult,4,false,20
239,tourist-senior,4,false,20
239,tourist-child,3,false,60
239,tourist-adult,4,false,20
239,adult,4,false,20
239,adult,4,false,20
239,tourist-adult,1,false,60
239,adult,4,false,20
239,tourist-adult,2,false,62
239,tourist-adult,3,false,62
239,adult,4,false,20
239,adult,4,false,20
239,adult,4,false,20
239,tourist-child,3,false,60
239,tourist-adult,1,false,62
239,tourist-adult,1,false,62
239,tourist-adult,3,true,62
239,tourist-senior,1,false,62
239,tourist-adult,3,false,60
239,tourist-senior,4,false,20
239,tourist-adult,2,false,60
239,tourist-child,4,false,20
239,tourist-senior,3,false,62
239,child,1,true,60
239,tourist-adult,2,false,60
239,tourist-adult,3,false,60
